#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -0.826734909   -2.938909257  -82.632978394   46.434626734   32.403331330
   -0.716503588   -2.938909257  -77.438697894   47.243912292   29.757847264
   -0.606272266   -2.938909257  -72.284654777   45.601173003   26.422149434
   -0.496040945   -2.938909257  -67.456496106   41.360724735   22.529611228
   -0.385809624   -2.938909257  -63.239267512   34.485504885   18.222963001
   -0.275578303   -2.938909257  -59.915507882   25.204593172   13.667760902
   -0.165346982   -2.938909257  -57.732224653   13.897468365    9.022298488
   -0.055115661   -2.938909257  -56.884257142    1.131833811    4.433721292
    0.055115661   -2.938909257  -57.488785694  -12.309499291    0.035081735
    0.165346982   -2.938909257  -59.566852016  -25.376976260   -4.050704923
    0.275578303   -2.938909257  -63.011642240  -36.951730691   -7.718294073
    0.385809624   -2.938909257  -67.588106565  -45.833068646  -10.877061616
    0.496040945   -2.938909257  -72.944205144  -50.879166885  -13.450266588
    0.606272266   -2.938909257  -78.608910312  -51.285686914  -15.379333767
    0.716503588   -2.938909257  -84.046458405  -46.710016626  -16.630348640
    0.826734909   -2.938909257  -88.715168352  -37.401652599  -17.198976680
    0.936966230   -2.938909257  -92.131325671  -24.137138156  -17.115377764
    1.047197551   -2.938909257  -93.926585064   -8.292430461  -16.445720318
    1.157428872   -2.938909257  -93.916163142    8.387763230  -15.285052332
    1.267660194   -2.938909257  -92.107062887   24.081233720  -13.748260931
    1.377891515   -2.938909257  -88.708596200   37.027651101  -11.953287224
    1.488122836   -2.938909257  -84.097643494   45.859566835  -10.012611629
    1.598354157   -2.938909257  -78.782689448   49.721786918   -8.000760943
    1.708585478   -2.938909257  -73.330256274   48.356284378   -5.970375034
    1.818816799   -2.938909257  -68.310094813   42.025432851   -3.932016248
    1.929048121   -2.938909257  -64.227596872   31.495373459   -1.871276669
    2.039279442   -2.938909257  -61.485998046   17.865189915    0.238558273
    2.149510763   -2.938909257  -60.358575124    2.405868973    2.426246490
    2.259742084   -2.938909257  -60.974671079  -13.532734700    4.708633232
    2.369973405   -2.938909257  -63.313833976  -28.658501219    7.081801727
    2.480204727   -2.938909257  -67.223202071  -41.856022314    9.515984604
    2.590436048   -2.938909257  -72.440177115  -52.238174996   11.961071925
    2.700667369   -2.938909257  -78.613240786  -59.144802607   14.353327486
    2.810898690   -2.938909257  -85.333716981  -62.255968911   16.618658873
    2.921130011   -2.938909257  -92.180607057  -61.536104208   18.686712655
    3.031361332   -2.938909257  -98.745153871  -57.269257327   20.502347371

   -3.141592654   -2.736225860 -100.168636919  -47.871568282   25.375270939
   -3.031361332   -2.736225860 -104.955790813  -38.890935910   26.564696107
   -2.921130011   -2.736225860 -108.673212184  -28.593352655   27.377810349
   -2.810898690   -2.736225860 -111.230336766  -17.929159548   27.845761514
   -2.700667369   -2.736225860 -112.636761040   -7.854879341   28.008877439
   -2.590436048   -2.736225860 -113.003091687    0.819298874   27.941961985
   -2.480204727   -2.736225860 -112.517426953    7.576979943   27.731133393
   -2.369973405   -2.736225860 -111.408517967   12.163555626   27.482723619
   -2.259742084   -2.736225860 -109.912526441   14.644450166   27.311624970
   -2.149510763   -2.736225860 -108.240466805   15.409656551   27.323824647
   -2.039279442   -2.736225860 -106.550943711   15.097771860   27.605367946
   -1.929048121   -2.736225860 -104.922900002   14.424300058   28.197841582
   -1.818816799   -2.736225860 -103.355303736   14.107445067   29.089918872
   -1.708585478   -2.736225860 -101.774485667   14.690661720   30.207626623
   -1.598354157   -2.736225860 -100.062862132   16.509664585   31.419359089
   -1.488122836   -2.736225860  -98.078518131   19.600168695   32.552332129
   -1.377891515   -2.736225860  -95.687206010   23.721666489   33.402683474
   -1.267660194   -2.736225860  -92.806544334   28.481342084   33.783629858
   -1.157428872   -2.736225860  -89.395718440   33.293064242   33.527012471
   -1.047197551   -2.736225860  -85.477665015   37.495451758   32.516660553
   -0.936966230   -2.736225860  -81.161985177   40.529927634   30.709063192
   -0.826734909   -2.736225860  -76.588640229   41.935462696   28.116455786
   -0.716503588   -2.736225860  -71.969313318   41.344301294   24.825460389
   -0.606272266   -2.736225860  -67.533720176   38.519341587   20.956389848
   -0.496040945   -2.736225860  -63.538961694   33.376593382   16.678714475
   -0.385809624   -2.736225860  -60.237959764   25.925231025   12.161636736
   -0.275578303   -2.736225860  -57.875655481   16.399733422    7.589745561
   -0.165346982   -2.736225860  -56.662321766    5.171229962    3.128012858
   -0.055115661   -2.736225860  -56.758246350   -7.216090675   -1.080210919
    0.055115661   -2.736225860  -58.249733287  -20.006469545   -4.918741653
    0.165346982   -2.736225860  -61.129999862  -32.197537254   -8.293674151
    0.275578303   -2.736225860  -65.269771321  -42.712360372  -11.139513927
    0.385809624   -2.736225860  -70.416587545  -50.395637058  -13.413850895
    0.496040945   -2.736225860  -76.205924002  -54.155985552  -15.090013353
    0.606272266   -2.736225860  -82.160028825  -53.243014976  -16.162470652
    0.716503588   -2.736225860  -87.742606734  -47.375473224  -16.644111335
    0.826734909   -2.736225860  -92.417931945  -36.857928172  -16.567253428
    0.936966230   -2.736225860  -95.715001009  -22.528004073  -15.986294045
    1.047197551   -2.736225860  -97.283832045   -5.809746378  -14.973717774
    1.157428872   -2.736225860  -96.962354319   11.527744422  -13.614185289
    1.267660194   -2.736225860  -94.781968110   27.654482864  -12.001155948
    1.377891515   -2.736225860  -90.975199146   40.836533141  -10.218170201
    1.488122836   -2.736225860  -85.939559029   49.751886094   -8.340636399
    1.598354157   -2.736225860  -80.195666746   53.604543460   -6.405446492
    1.708585478   -2.736225860  -74.317510315   52.200185179   -4.434644481
    1.818816799   -2.736225860  -68.874321787   45.857857870   -2.415637280
    1.929048121   -2.736225860  -64.367003892   35.370243164   -0.321052633
    2.039279442   -2.736225860  -61.192653270   21.839803908    1.880410052
    2.149510763   -2.736225860  -59.619128048    6.517812311    4.213227625
    2.259742084   -2.736225860  -59.773366801   -9.279985757    6.684616870
    2.369973405   -2.736225860  -61.637279659  -24.310537015    9.276875009
    2.480204727   -2.736225860  -65.065332010  -37.499100420   11.945515801
    2.590436048   -2.736225860  -69.805956858  -47.986561706   14.624207159
    2.700667369   -2.736225860  -75.520872925  -55.126896216   17.233493712
    2.810898690   -2.736225860  -81.815516041  -58.591778877   19.685511990
    2.921130011   -2.736225860  -88.281345932  -58.323644735   21.899797585
    3.031361332   -2.736225860  -94.518245833  -54.579231169   23.813450150

   -3.141592654   -2.533542463  -95.248863427  -45.409772144   24.723220008
   -3.031361332   -2.533542463  -99.796222540  -37.024645979   25.851583592
   -2.921130011   -2.533542463 -103.340040162  -27.305264798   26.629502907
   -2.810898690   -2.533542463 -105.784869138  -17.181476536   27.090435820
   -2.700667369   -2.533542463 -107.135410480   -7.573305629   27.267585431
   -2.590436048   -2.533542463 -107.490964307    0.744865496   27.227164729
   -2.480204727   -2.533542463 -107.026645148    7.285506414   27.041692176
   -2.369973405   -2.533542463 -105.954056492   11.823336695   26.799853069
   -2.259742084   -2.533542463 -104.490011236   14.432344901   26.595795709
   -2.149510763   -2.533542463 -102.826949754   15.489085175   26.514264256
   -2.039279442   -2.533542463 -101.107461413   15.580092176   26.620737256
   -1.929048121   -2.533542463  -99.402264660   15.346528002   26.938623935
   -1.818816799   -2.533542463  -97.711291034   15.411043305   27.444273953
   -1.708585478   -2.533542463  -95.973473590   16.209553149   28.059730237
   -1.598354157   -2.533542463  -94.095147156   17.983736226   28.658644175
   -1.488122836   -2.533542463  -91.966269582   20.703415938   29.085444596
   -1.377891515   -2.533542463  -89.491024861   24.112585035   29.162898333
   -1.267660194   -2.533542463  -86.622477391   27.837843085   28.741426129
   -1.157428872   -2.533542463  -83.352030138   31.370481495   27.694094958
   -1.047197551   -2.533542463  -79.724736358   34.156221899   25.950468660
   -0.936966230   -2.533542463  -75.857528527   35.754535826   23.512169497
   -0.826734909   -2.533542463  -71.886480845   35.833269360   20.430213343
   -0.716503588   -2.533542463  -68.003685991   34.131781511   16.825536825
   -0.606272266   -2.533542463  -64.411809592   30.498994029   12.840794386
   -0.496040945   -2.533542463  -61.330350820   24.892858610    8.658413193
   -0.385809624   -2.533542463  -58.974361053   17.349927011    4.447380478
   -0.275578303   -2.533542463  -57.547501808    8.079257529    0.381093405
   -0.165346982   -2.533542463  -57.223595394   -2.583807368   -3.399820262
   -0.055115661   -2.533542463  -58.131587461  -14.150837394   -6.783764682
    0.055115661   -2.533542463  -60.333290584  -25.925005633   -9.693865133
    0.165346982   -2.533542463  -63.804223452  -36.977549744  -12.081398998
    0.275578303   -2.533542463  -68.405021452  -46.291333038  -13.929190283
    0.385809624   -2.533542463  -73.880113360  -52.763557685  -15.242071298
    0.496040945   -2.533542463  -79.866179394  -55.354745829  -16.037286482
    0.606272266   -2.533542463  -85.892316660  -53.351381749  -16.349013862
    0.716503588   -2.533542463  -91.432832843  -46.507186544  -16.219737066
    0.826734909   -2.533542463  -95.965412742  -35.147368637  -15.697293507
    0.936966230   -2.533542463  -99.035682069  -20.132528397  -14.839699583
    1.047197551   -2.533542463 -100.311386455   -2.897708264  -13.706683921
    1.157428872   -2.533542463  -99.648458013   14.792933935  -12.357494586
    1.267660194   -2.533542463  -97.096199994   31.123437273  -10.853103317
    1.377891515   -2.533542463  -92.901366521   44.391203672   -9.238274626
    1.488122836   -2.533542463  -87.473366797   53.317665238   -7.552393360
    1.598354157   -2.533542463  -81.336863283   57.154323558   -5.802363048
    1.708585478   -2.533542463  -75.067332617   55.750657505   -3.990705290
    1.818816799   -2.533542463  -69.229440001   49.467434084   -2.095607021
    1.929048121   -2.533542463  -64.317202864   39.104056887   -0.090924643
    2.039279442   -2.533542463  -60.720719025   25.757014465    2.047468977
    2.149510763   -2.533542463  -58.702559343   10.651840234    4.331563748
    2.259742084   -2.533542463  -58.388234058   -4.932329508    6.756834938
    2.369973405   -2.533542463  -59.762800858  -19.802536877    9.294548900
    2.480204727   -2.533542463  -62.688609728  -32.925951982   11.894079256
    2.590436048   -2.533542463  -66.926064760  -43.468854347   14.486546150
    2.700667369   -2.533542463  -72.151243312  -50.802047150   16.994406134
    2.810898690   -2.533542463  -77.984773894  -54.592077808   19.335348941
    2.921130011   -2.533542463  -84.031866567  -54.762052928   21.437917193
    3.031361332   -2.533542463  -89.902868336  -51.544229350   23.248125926

   -3.141592654   -2.330859066  -90.626462435  -43.109662364   20.642612442
   -3.031361332   -2.330859066  -94.949994741  -35.286166441   21.623056895
   -2.921130011   -2.330859066  -98.332565982  -26.112327688   22.327195540
   -2.810898690   -2.330859066 -100.674079221  -16.504289051   22.785102367
   -2.700667369   -2.330859066 -101.975777353   -7.349653368   23.015598827
   -2.590436048   -2.330859066 -102.327226699    0.607208589   23.064126879
   -2.480204727   -2.330859066 -101.892701495    6.901226525   22.977183616
   -2.369973405   -2.330859066 -100.869608133   11.333380893   22.811755641
   -2.259742084   -2.330859066  -99.458741292   13.982862226   22.629120704
   -2.149510763   -2.330859066  -97.837259498   15.211586766   22.483361789
   -2.039279442   -2.330859066  -96.135280431   15.554609680   22.414596920
   -1.929048121   -2.330859066  -94.418204772   15.587892945   22.428823530
   -1.818816799   -2.330859066  -92.689017616   15.848652991   22.497541480
   -1.708585478   -2.330859066  -90.899707334   16.681139866   22.551954672
   -1.598354157   -2.330859066  -88.979077318   18.252747541   22.488106729
   -1.488122836   -2.330859066  -86.845144434   20.488214398   22.186521192
   -1.377891515   -2.330859066  -84.434824492   23.133746312   21.515200999
   -1.267660194   -2.330859066  -81.728410354   25.851964602   20.375336576
   -1.157428872   -2.330859066  -78.740645130   28.221969423   18.689265972
   -1.047197551   -2.330859066  -75.528467119   29.798812781   16.432554677
   -0.936966230   -2.330859066  -72.206145149   30.257154525   13.644610693
   -0.826734909   -2.330859066  -68.897209788   29.379522471   10.401715283
   -0.716503588   -2.330859066  -65.766603805   26.993155824    6.839336580
   -0.606272266   -2.330859066  -62.985450249   23.006976932    3.102074826
   -0.496040945   -2.330859066  -60.733961515   17.391263183   -0.636927987
   -0.385809624   -2.330859066  -59.191097743   10.176975158   -4.227420851
   -0.275578303   -2.330859066  -58.524759758    1.515781682   -7.524405099
   -0.165346982   -2.330859066  -58.881073362   -8.317865840  -10.422691785
   -0.055115661   -2.330859066  -60.368635135  -18.910672803  -12.849579207
    0.055115661   -2.330859066  -63.037756198  -29.633386020  -14.770459621
    0.165346982   -2.330859066  -66.859319730  -39.633160401  -16.179262674
    0.275578303   -2.330859066  -71.696878615  -47.939863998  -17.101129597
    0.385809624   -2.330859066  -77.302570298  -53.487136723  -17.578668330
    0.496040945   -2.330859066  -83.323019150  -55.262667344  -17.660375977
    0.606272266   -2.330859066  -89.300044124  -52.559824797  -17.404449837
    0.716503588   -2.330859066  -94.721047779  -45.135350937  -16.866332690
    0.826734909   -2.330859066  -99.076041617  -33.304949775  -16.092927227
    0.936966230   -2.330859066 -101.923096720  -17.926331594  -15.130707209
    1.047197551   -2.330859066 -102.940757517   -0.423804292  -14.013298473
    1.157428872   -2.330859066 -101.994243486   17.454365954  -12.767434882
    1.267660194   -2.330859066  -99.141497536   33.909812125  -11.418365487
    1.377891515   -2.330859066  -94.634233366   47.262042767   -9.976774875
    1.488122836   -2.330859066  -88.886172437   56.258795787   -8.454849570
    1.598354157   -2.330859066  -82.420406677   60.176473583   -6.843681815
    1.708585478   -2.330859066  -75.811170077   58.885571874   -5.142267088
    1.818816799   -2.330859066  -69.618128780   52.767207821   -3.336571655
    1.929048121   -2.330859066  -64.330137345   42.612254207   -1.416155726
    2.039279442   -2.330859066  -60.333035253   29.501980755    0.623904356
    2.149510763   -2.330859066  -57.887869068   14.637955293    2.776778146
    2.259742084   -2.330859066  -57.121296959   -0.734338060    5.024461552
    2.369973405   -2.330859066  -58.024032945  -15.463403474    7.331328767
    2.480204727   -2.330859066  -60.467609386  -28.546500419    9.649989554
    2.590436048   -2.330859066  -64.224647753  -39.166511567   11.921715767
    2.700667369   -2.330859066  -68.984790829  -46.707206630   14.085348687
    2.810898690   -2.330859066  -74.383076432  -50.823071655   16.080393904
    2.921130011   -2.330859066  -80.036562746  -51.418752786   17.859111203
    3.031361332   -2.330859066  -85.564775158  -48.703575734   19.388226840

   -3.141592654   -2.128175669  -86.932819225  -41.205813624   14.764162483
   -3.031361332   -2.128175669  -91.070319482  -33.835637045   15.512161777
   -2.921130011   -2.128175669  -94.317469365  -25.096971233   16.061386422
   -2.810898690   -2.128175669  -96.569505012  -15.902724440   16.437862538
   -2.700667369   -2.128175669  -97.825909320   -7.118386657   16.646829905
   -2.590436048   -2.128175669  -98.169337586    0.530609958   16.713633248
   -2.480204727   -2.128175669  -97.756859787    6.590152705   16.659994804
   -2.369973405   -2.128175669  -96.776906596   10.877926722   16.512714506
   -2.259742084   -2.128175669  -95.420316363   13.470738485   16.301219873
   -2.149510763   -2.128175669  -93.855559975   14.714000593   16.049302732
   -2.039279442   -2.128175669  -92.206661261   15.095866423   15.772187291
   -1.929048121   -2.128175669  -90.539152511   15.142770658   15.459874072
   -1.818816799   -2.128175669  -88.862252024   15.330142679   15.081262848
   -1.708585478   -2.128175669  -87.141107400   15.942126696   14.580791231
   -1.598354157   -2.128175669  -85.323536462   17.105601393   13.883172521
   -1.488122836   -2.128175669  -83.348247887   18.733755752   12.912617696
   -1.377891515   -2.128175669  -81.174152706   20.601674456   11.590954971
   -1.267660194   -2.128175669  -78.796016879   22.420661535    9.877597230
   -1.157428872   -2.128175669  -76.238343524   23.859001238    7.750288340
   -1.047197551   -2.128175669  -73.557095047   24.567298798    5.233228377
   -0.936966230   -2.128175669  -70.853091939   24.309262229    2.400495497
   -0.826734909   -2.128175669  -68.230113804   22.947956233   -0.653317741
   -0.716503588   -2.128175669  -65.822345855   20.362022515   -3.791080195
   -0.606272266   -2.128175669  -63.770097358   16.484884580   -6.883149922
   -0.496040945   -2.128175669  -62.218478878   11.268905559   -9.786983245
   -0.385809624   -2.128175669  -61.317429875    4.716236303  -12.391360812
   -0.275578303   -2.128175669  -61.208450662   -3.094347943  -14.600026602
   -0.165346982   -2.128175669  -62.020631079  -11.954605750  -16.360879970
   -0.055115661   -2.128175669  -63.853081693  -21.527135594  -17.652605207
    0.055115661   -2.128175669  -66.755117042  -31.246578693  -18.488840807
    0.165346982   -2.128175669  -70.703009629  -40.328927108  -18.907393128
    0.275578303   -2.128175669  -75.572301464  -47.838556308  -18.969785125
    0.385809624   -2.128175669  -81.130243430  -52.732940697  -18.744974541
    0.496040945   -2.128175669  -87.039136591  -54.010456595  -18.298297541
    0.606272266   -2.128175669  -92.857706996  -50.948136958  -17.693963288
    0.716503588   -2.128175669  -98.087467935  -43.283403157  -16.981471695
    0.826734909   -2.128175669 -102.229262706  -31.297918583  -16.190001946
    0.936966230   -2.128175669 -104.849907491  -15.821235610  -15.339015015
    1.047197551   -2.128175669 -105.631982220    1.749559455  -14.425972152
    1.157428872   -2.128175669 -104.442025057   19.691759783  -13.439225884
    1.267660194   -2.128175669 -101.338419337   36.225276252  -12.367540193
    1.377891515   -2.128175669  -96.569957719   49.678440514  -11.190296096
    1.488122836   -2.128175669  -90.548627707   58.804463639   -9.898830820
    1.598354157   -2.128175669  -83.792674563   62.881151167   -8.477145100
    1.708585478   -2.128175669  -76.874334526   61.774930146   -6.929485163
    1.818816799   -2.128175669  -70.350191183   55.867998571   -5.257994792
    1.929048121   -2.128175669  -64.707506242   45.930230032   -3.474547782
    2.039279442   -2.128175669  -60.332119724   33.025400768   -1.597624988
    2.149510763   -2.128175669  -57.487682479   18.337405775    0.345216789
    2.259742084   -2.128175669  -56.305070815    3.090589671    2.323121697
    2.369973405   -2.128175669  -56.782250480  -11.589515919    4.296385199
    2.480204727   -2.128175669  -58.799409400  -24.714188844    6.224303089
    2.590436048   -2.128175669  -62.139699352  -35.468724774    8.062437857
    2.700667369   -2.128175669  -66.503425790  -43.241100800    9.770218761
    2.810898690   -2.128175669  -71.535621750  -47.670291590   11.312026157
    2.921130011   -2.128175669  -76.861471270  -48.644749808   12.665629884
    3.031361332   -2.128175669  -82.106044381  -46.356440672   13.819073012

   -3.141592654   -1.925492272  -84.476404333  -39.715057785    8.124765215
   -3.031361332   -1.925492272  -88.464241400  -32.630227105    8.632513015
   -2.921130011   -1.925492272  -91.593747720  -24.160786575    9.034728590
   -2.810898690   -1.925492272  -93.756696439  -15.232723790    9.352503046
   -2.700667369   -1.925492272  -94.953515517   -6.702634194    9.576952931
   -2.590436048   -1.925492272  -95.264318486    0.709982999    9.711393868
   -2.480204727   -1.925492272  -94.844262347    6.552180651    9.749605123
   -2.369973405   -1.925492272  -93.879194280   10.653446538    9.684612268
   -2.259742084   -1.925492272  -92.556570743   13.087594750    9.509936978
   -2.149510763   -1.925492272  -91.042584984   14.188497434    9.214645457
   -2.039279442   -1.925492272  -89.460479419   14.409770593    8.784932483
   -1.929048121   -1.925492272  -87.879670433   14.247744743    8.192721089
   -1.818816799   -1.925492272  -86.316944239   14.139821936    7.403906309
   -1.708585478   -1.925492272  -84.748908008   14.337920455    6.378960577
   -1.598354157   -1.925492272  -83.137817387   14.956153936    5.076506053
   -1.488122836   -1.925492272  -81.435414690   15.920140409    3.472173784
   -1.377891515   -1.925492272  -79.612839863   17.049779150    1.550810188
   -1.267660194   -1.925492272  -77.668136900   18.112691157   -0.661600611
   -1.157428872   -1.925492272  -75.624538830   18.861192756   -3.124996195
   -1.047197551   -1.925492272  -73.526657862   19.026226648   -5.763985495
   -0.936966230   -1.925492272  -71.453949400   18.438957872   -8.472267517
   -0.826734909   -1.925492272  -69.485149851   17.012705799  -11.143440586
   -0.716503588   -1.925492272  -67.722052789   14.649192175  -13.652030677
   -0.606272266   -1.925492272  -66.275305890   11.273408118  -15.898279762
   -0.496040945   -1.925492272  -65.259938246    6.795748860  -17.786323675
   -0.385809624   -1.925492272  -64.803676604    1.163617679  -19.258701758
   -0.275578303   -1.925492272  -65.031500151   -5.632356082  -20.280346752
   -0.165346982   -1.925492272  -66.066618372  -13.457573736  -20.859324936
   -0.055115661   -1.925492272  -68.010111847  -22.053730632  -21.027568701
    0.055115661   -1.925492272  -70.921701266  -30.915253146  -20.844263230
    0.165346982   -1.925492272  -74.793779088  -39.315440644  -20.383547889
    0.275578303   -1.925492272  -79.522798249  -46.336503950  -19.731955748
    0.385809624   -1.925492272  -84.898010924  -50.937838586  -18.972110257
    0.496040945   -1.925492272  -90.601734964  -52.102583084  -18.172976819
    0.606272266   -1.925492272  -96.210631656  -49.065297669  -17.391082722
    0.716503588   -1.925492272 -101.238900024  -41.513874110  -16.659825777
    0.826734909   -1.925492272 -105.193431123  -29.671472204  -15.981846617
    0.936966230   -1.925492272 -107.642473311  -14.320568397  -15.345120522
    1.047197551   -1.925492272 -108.263698009    3.179885129  -14.710036809
    1.157428872   -1.925492272 -106.915624318   21.133537425  -14.029829804
    1.267660194   -1.925492272 -103.647918408   37.767669759  -13.262278704
    1.377891515   -1.925492272  -98.699463918   51.399916162  -12.363275741
    1.488122836   -1.925492272  -92.475469607   60.762256511  -11.311836136
    1.598354157   -1.925492272  -85.487904955   65.105230933  -10.092223071
    1.708585478   -1.925492272  -78.308182919   64.268942305   -8.719677198
    1.818816799   -1.925492272  -71.493599414   58.617088655   -7.216562739
    1.929048121   -1.925492272  -65.534877882   48.890716148   -5.617867959
    2.039279442   -1.925492272  -60.823118754   36.139830913   -3.964299255
    2.149510763   -1.925492272  -57.629147695   21.541477928   -2.301861953
    2.259742084   -1.925492272  -56.090923217    6.315261997   -0.670651189
    2.369973405   -1.925492272  -56.214617787   -8.418942533    0.889096871
    2.480204727   -1.925492272  -57.887794170  -21.668297663    2.347020013
    2.590436048   -1.925492272  -60.901118771  -32.604832025    3.676189373
    2.700667369   -1.925492272  -64.961027905  -40.611570673    4.859644778
    2.810898690   -1.925492272  -69.717714989  -45.307516116    5.888620543
    2.921130011   -1.925492272  -74.798682551  -46.569306110    6.768845379
    3.031361332   -1.925492272  -79.830028375  -44.578582358    7.510791569

   -3.141592654   -1.722808875  -83.285444813  -38.754444045    2.414364361
