#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   18.884550817  -54.715767268   15.135731765
   -2.951193099   -3.141592654   10.039776077  -37.384320599   17.580932138
   -2.760793544   -3.141592654    4.860403824  -17.074837483   19.456224250
   -2.570393989   -3.141592654    3.393102525    0.809325810   20.756474954
   -2.379994435   -3.141592654    4.752620788   12.151802995   21.693682570
   -2.189594880   -3.141592654    7.526600127   15.763391480   22.678130231
   -1.999195325   -3.141592654   10.397492586   13.774888304   24.146972322
   -1.808795770   -3.141592654   12.694270721   10.535352279   26.298971517
   -1.618396215   -3.141592654   14.611493203   10.377479562   28.894415142
   -1.427996661   -3.141592654   16.993254548   15.531452403   31.271696080
   -1.237597106   -3.141592654   20.824795857   25.211980768   32.602318651
   -1.047197551   -3.141592654   26.697321216   36.346093194   32.237830672
   -0.856797996   -3.141592654   34.520817683   44.999436545   29.951110356
   -0.666398442   -3.141592654   43.492321095   47.950972350   25.970292172
   -0.475998887   -3.141592654   52.326192105   43.393670020   20.806188685
   -0.285599332   -3.141592654   59.554397576   31.216169772   15.023299036
   -0.095199777   -3.141592654   63.842580844   12.935805011    9.046897579
    0.095199777   -3.141592654   64.306063812   -8.277982378    3.119996098
    0.285599332   -3.141592654   60.817108331  -27.671742271   -2.609969927
    0.475998887   -3.141592654   54.249066651  -39.762958214   -7.916407519
    0.666398442   -3.141592654   46.449699655  -40.080344120  -12.388837744
    0.856797996   -3.141592654   39.834091522  -27.491629211  -15.489132844
    1.047197551   -3.141592654   36.598407266   -5.530362711  -16.776952471
    1.237597106   -3.141592654   37.879574911   18.556581530  -16.154627085
    1.427996661   -3.141592654   43.291330612   36.671361079  -13.943631435
    1.618396215   -3.141592654   51.092289986   43.026422569  -10.752386722
    1.808795770   -3.141592654   58.823102711   36.036353245   -7.192239262
    1.999195325   -3.141592654   64.113816471   18.050496897   -3.671691959
    2.189594880   -3.141592654   65.299404452   -6.173694411   -0.330282848
    2.379994435   -3.141592654   61.719163140  -31.085247703    2.873482968
    2.570393989   -3.141592654   53.750015911  -51.470270897    6.034543316
    2.760793544   -3.141592654   42.667829951  -63.263980863    9.188422261
    2.951193099   -3.141592654   30.353259110  -64.263521673   12.272689861

   -3.141592654   -2.792526803   25.889017722  -50.014652364   22.728313353
   -2.951193099   -2.792526803   17.805908679  -34.143732514   25.207592159
   -2.760793544   -2.792526803   13.095568954  -15.375698335   26.750664875
   -2.570393989   -2.792526803   11.826842505    1.287513997   27.424546060
   -2.379994435   -2.792526803   13.220036838   12.187000402   27.541195671
   -2.189594880   -2.792526803   16.040226996   16.384613518   27.607969575
   -1.999195325   -2.792526803   19.154920097   15.808737575   28.124541970
   -1.808795770   -2.792526803   21.989945036   14.098578897   29.302689601
   -1.618396215   -2.792526803   24.672215295   14.639083240   30.875343268
   -1.427996661   -2.792526803   27.811200348   18.939140335   32.142132845
   -1.237597106   -2.792526803   32.073044618   26.086200170   32.256980251
   -1.047197551   -2.792526803   37.771218280   33.529099745   30.598007584
   -0.856797996   -2.792526803   44.680146313   38.265508104   27.009740228
   -0.666398442   -2.792526803   52.043037698   37.970206911   21.832316920
   -0.475998887   -2.792526803   58.762859523   31.413023360   15.707039902
   -0.285599332   -2.792526803   63.627004993   18.589930306    9.326193530
   -0.095199777   -2.792526803   65.539452319    0.770057598    3.218561524
    0.095199777   -2.792526803   63.790456847  -19.255939746   -2.315727247
    0.285599332   -2.792526803   58.362787527  -36.985537505   -7.134575711
    0.475998887   -2.792526803   50.214161205  -46.967054160  -11.105923695
    0.666398442   -2.792526803   41.283930109  -44.655303893  -14.008554024
    0.856797996   -2.792526803   34.082995741  -28.996984096  -15.563364526
    1.047197551   -2.792526803   30.861510293   -3.890559380  -15.577079398
    1.237597106   -2.792526803   32.718662461   22.862121251  -14.095245050
    1.427996661   -2.792526803   39.132369355   42.727400734  -11.428001444
    1.618396215   -2.792526803   48.173443598   49.858855303   -8.032465743
    1.808795770   -2.792526803   57.221519887   42.967729776   -4.306692129
    1.999195325   -2.792526803   63.818870233   24.836464697   -0.471341677
    2.189594880   -2.792526803   66.286818457    0.528298186    3.434946715
    2.379994435   -2.792526803   63.985079585  -24.350047030    7.446121117
    2.570393989   -2.792526803   57.300981721  -44.736959414   11.554419635
    2.760793544   -2.792526803   47.483131219  -56.784887447   15.633536895
    2.951193099   -2.792526803   36.347671548  -58.447739405   19.452050911

   -3.141592654   -2.443460953   34.044023476  -44.995349833   21.952024102
   -2.951193099   -2.443460953   26.761909158  -30.804654154   24.039048205
   -2.760793544   -2.443460953   22.518482895  -13.795771595   25.229610964
   -2.570393989   -2.443460953   21.403244125    1.405508921   25.590321514
   -2.379994435   -2.443460953   22.733456815   11.552296803   25.377706373
   -2.189594880   -2.443460953   25.433741117   15.909180918   24.993205323
   -1.999195325   -2.443460953   28.531719178   16.180712341   24.810463301
   -1.808795770   -2.443460953   31.525480249   15.325877656   24.953771974
   -1.618396215   -2.443460953   34.462453951   15.887761391   25.168278411
   -1.427996661   -2.443460953   37.731778844   18.818791914   24.894639321
   -1.237597106   -2.443460953   41.729337664   23.265832348   23.523514863
   -1.047197551   -2.443460953   46.572136320   27.341742739   20.686144712
   -0.856797996   -2.443460953   51.998263009   29.019660741   16.411428407
   -0.666398442   -2.443460953   57.392153029   26.775848709   11.115786203
   -0.475998887   -2.443460953   61.910472384   19.745051319    5.415552922
   -0.285599332   -2.443460953   64.614046681    7.763095199   -0.080048335
   -0.095199777   -2.443460953   64.614387836   -8.387332663   -4.939094365
    0.095199777   -2.443460953   61.307318966  -26.449036822   -8.958995919
    0.285599332   -2.443460953   54.695254987  -42.247956946  -12.102928141
    0.475998887   -2.443460953   45.720206340  -50.382879112  -14.381671090
    0.666398442   -2.443460953   36.315819736  -46.194893790  -15.755253608
    0.856797996   -2.443460953   29.007483062  -28.556325298  -16.125505028
    1.047197551   -2.443460953   26.058492542   -1.473459065  -15.407066393
    1.237597106   -2.443460953   28.543876214   26.991040417  -13.623536656
    1.427996661   -2.443460953   35.868742172   48.079567110  -10.948124244
    1.618396215   -2.443460953   46.003615141   55.923710205   -7.657207860
    1.808795770   -2.443460953   56.245652343   49.404683771   -4.012131895
    1.999195325   -2.443460953   64.095283822   31.550849341   -0.188358365
    2.189594880   -2.443460953   67.871889206    7.559920955    3.740584933
    2.379994435   -2.443460953   66.940528795  -17.006278911    7.738743004
    2.570393989   -2.443460953   61.670887145  -37.283125261   11.737533605
    2.760793544   -2.443460953   53.252822766  -49.626785395   15.585519949
    2.951193099   -2.443460953   43.412328106  -52.106477195   19.068559985

   -3.141592654   -2.094395102   40.667146989  -40.685278673   14.618711848
   -2.951193099   -2.094395102   34.091542266  -27.749380002   15.885867129
   -2.760793544   -2.094395102   30.294314286  -12.181542324   16.574554215
   -2.570393989   -2.094395102   29.349784047    1.616088546   16.685521412
   -2.379994435   -2.094395102   30.612426874   10.713069870   16.298121339
   -2.189594880   -2.094395102   33.095928567   14.563735176   15.571730564
   -1.999195325   -2.094395102   35.925167086   14.746011670   14.663683176
   -1.808795770   -2.094395102   38.638959703   13.770697823   13.613038812
   -1.618396215   -2.094395102   41.228314164   13.669860283   12.283549134
   -1.427996661   -2.094395102   43.948823690   15.150237062   10.427380861
   -1.237597106   -2.094395102   47.058716025   17.568286733    7.835354482
   -1.047197551   -2.094395102   50.616347347   19.601027006    4.481293865
   -0.856797996   -2.094395102   54.420758134   19.892030086    0.563353847
   -0.666398442   -2.094395102   58.027599151   17.335901743   -3.538948120
   -0.475998887   -2.094395102   60.808673423   11.121105652   -7.406343954
   -0.285599332   -2.094395102   62.014013145    0.760760859  -10.699653620
   -0.095199777   -2.094395102   60.863432995  -13.459152863  -13.243730420
    0.095199777   -2.094395102   56.766370972  -29.723010974  -15.041327347
    0.285599332   -2.094395102   49.673479875  -44.087067235  -16.201816266
    0.475998887   -2.094395102   40.456152845  -51.121770726  -16.852343040
    0.666398442   -2.094395102   31.001590387  -45.978992774  -17.046806084
    0.856797996   -2.094395102   23.827466749  -27.333792632  -16.740377809
    1.047197551   -2.094395102   21.217412426    0.891957808  -15.816814172
    1.237597106   -2.094395102   24.266539679   30.550040105  -14.171365951
    1.427996661   -2.094395102   32.375693857   52.720394973  -11.797349416
    1.618396215   -2.094395102   43.479120239   61.407223567   -8.819385030
    1.808795770   -2.094395102   54.823206781   55.444360019   -5.449678695
    1.999195325   -2.094395102   63.857143041   37.910157846   -1.927293774
    2.189594880   -2.094395102   68.861894399   14.066293082    1.552742521
    2.379994435   -2.094395102   69.172613000  -10.496648144    4.851687802
    2.570393989   -2.094395102   65.129891160  -30.947637181    7.877970705
    2.760793544   -2.094395102   57.885020938  -43.689115186   10.555981932
    2.951193099   -2.094395102   49.117323108  -46.834681416   12.822973598

   -3.141592654   -1.745329252   43.463633241  -39.138488124    6.943697742
   -2.951193099   -1.745329252   37.133836319  -26.729649739    7.289909229
   -2.760793544   -1.745329252   33.476452841  -11.751213498    7.355762071
   -2.570393989   -1.745329252   32.549000902    1.345000401    7.123957090
   -2.379994435   -1.745329252   33.687057964    9.664537579    6.558235761
   -2.189594880   -1.745329252   35.892947524   12.687633667    5.625863491
   -1.999195325   -1.745329252   38.278877888   11.944084725    4.286995380
   -1.808795770   -1.745329252   40.356504917    9.856374211    2.483478594
   -1.618396215   -1.745329252   42.079755347    8.470372895    0.167567352
   -1.427996661   -1.745329252   43.687911741    8.705129776   -2.627795169
   -1.237597106   -1.745329252   45.481062405   10.294191913   -5.739533156
   -1.047197551   -1.745329252   47.633193362   12.262116597   -8.887499270
   -0.856797996   -1.745329252   50.106981453   13.408229042  -11.763957944
   -0.666398442   -1.745329252   52.622751232   12.460481041  -14.111277336
   -0.475998887   -1.745329252   54.661364844    8.227734428  -15.797602491
   -0.285599332   -1.745329252   55.499595666   -0.242528842  -16.822427634
   -0.095199777   -1.745329252   54.303323869  -13.036206602  -17.292661330
    0.095199777   -1.745329252   50.373020264  -28.502911058  -17.390382462
    0.285599332   -1.745329252   43.539863414  -42.661969271  -17.299369854
    0.475998887   -1.745329252   34.581081585  -49.859292931  -17.152012002
    0.666398442   -1.745329252   25.345158782  -44.920264498  -16.965069146
    0.856797996   -1.745329252   18.373914555  -26.191755484  -16.626389309
    1.047197551   -1.745329252   16.027459994    2.602268542  -15.921986436
    1.237597106   -1.745329252   19.493099802   33.263950794  -14.625880510
    1.427996661   -1.745329252   28.232824831   56.617100912  -12.621257378
    1.618396215   -1.745329252   40.180589194   66.314015586   -9.970730641
    1.808795770   -1.745329252   52.521044422   60.904009647   -6.900738582
    1.999195325   -1.745329252   62.604822258   43.383258496   -3.732758577
    2.189594880   -1.745329252   68.616585719   19.099094329   -0.768368529
    2.379994435   -1.745329252   69.821251869   -6.174927886    1.774444061
    2.570393989   -1.745329252   66.525496218  -27.434731477    3.791964060
    2.760793544   -1.745329252   59.875711794  -40.941874182    5.277012408
    2.951193099   -1.745329252   51.567693526  -44.739711447    6.297106691

   -3.141592654   -1.396263402   42.773160613  -40.300994858    4.328687903
   -2.951193099   -1.396263402   36.214891082  -27.943799246    3.955896500
   -2.760793544   -1.396263402   32.333906620  -12.881380739    3.321836834
   -2.570393989   -1.396263402   31.198745634    0.273130361    2.447553144
   -2.379994435   -1.396263402   32.125464665    8.467828488    1.274953614
   -2.189594880   -1.396263402   34.064604896   11.010378407   -0.317652649
   -1.999195325   -1.396263402   36.048411975    9.322331591   -2.478588294
   -1.808795770   -1.396263402   37.505685311    5.924708220   -5.302589664
   -1.618396215   -1.396263402   38.353204228    3.252022954   -8.728317948
   -1.427996661   -1.396263402   38.885844792    2.767790976  -12.465178517
   -1.237597106   -1.396263402   39.557270707    4.639237346  -16.025455590
   -1.047197551   -1.396263402   40.745385374    7.947746735  -18.865257979
   -0.856797996   -1.396263402   42.587406273   11.167012200  -20.583860121
   -0.666398442   -1.396263402   44.890948441   12.448825695  -21.048158461
   -0.475998887   -1.396263402   47.113292689   10.071652011  -20.424903534
   -0.285599332   -1.396263402   48.423396600    2.738783149  -19.087918571
   -0.095199777   -1.396263402   47.838049805   -9.746035439  -17.473210579
    0.095199777   -1.396263402   44.504995818  -25.628677434  -15.960462149
    0.285599332   -1.396263402   38.137505550  -40.703352577  -14.767450594
    0.475998887   -1.396263402   29.448435735  -48.971608891  -13.939971482
    0.666398442   -1.396263402   20.295409578  -44.864679639  -13.365306775
    0.856797996   -1.396263402   13.301620846  -26.369240113  -12.836266743
    1.047197551   -1.396263402   10.961799029    2.968406661  -12.111917502
    1.237597106   -1.396263402   14.603557973   34.813842274  -10.989100184
    1.427996661   -1.396263402   23.775808947   59.593332591   -9.374688260
    1.618396215   -1.396263402   36.409814070   70.457134163   -7.307672970
    1.808795770   -1.396263402   49.600327371   65.552369043   -4.946627495
    1.999195325   -1.396263402   60.555704428   47.759678463   -2.522091213
    2.189594880   -1.396263402   67.322203889   22.557293832   -0.263424935
    2.379994435   -1.396263402   69.068297102   -3.980974327    1.641222542
    2.570393989   -1.396263402   66.065923187  -26.532410814    3.070617254
