#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654   17.615899358  -53.233331400   16.834638689
   -2.951193099   -3.141592654    9.168474420  -34.886741828   19.197163045
   -2.760793544   -3.141592654    4.474342148  -14.678255314   20.782686545
   -2.570393989   -3.141592654    3.381793521    2.209890008   21.707750615
   -2.379994435   -3.141592654    4.882255384   12.209723640   22.305032797
   -2.189594880   -3.141592654    7.553848848   14.697698863   23.075735821
   -1.999195325   -3.141592654   10.163286751   12.200268652   24.514400911
   -1.808795770   -3.141592654   12.172690068    9.196750713   26.851356855
   -1.618396215   -3.141592654   13.909549478    9.886278297   29.851099634
   -1.427996661   -3.141592654   16.309886990   16.228316339   32.824723393
   -1.237597106   -3.141592654   20.395266443   27.139900846   34.870259453
   -1.047197551   -3.141592654   26.740205117   39.312619453   35.224257241
   -0.856797996   -3.141592654   35.201790083   48.649825808   33.516895011
   -0.666398442   -3.141592654   44.898199342   51.817732594   29.831077005
   -0.475998887   -3.141592654   54.445724122   46.906426500   24.566463794
   -0.285599332   -3.141592654   62.259448706   33.728466892   18.256984253
   -0.095199777   -3.141592654   66.881939346   13.825447825   11.414038280
    0.095199777   -3.141592654   67.326925188   -9.418830426    4.481642707
    0.285599332   -3.141592654   63.424480699  -30.847645578   -2.129448883
    0.475998887   -3.141592654   56.094997262  -44.482358285   -7.970158061
    0.666398442   -3.141592654   47.323734050  -45.400693098  -12.545014519
    0.856797996   -3.141592654   39.733091596  -32.225453172  -15.409709046
    1.047197551   -3.141592654   35.745461161   -8.547129791  -16.350614393
    1.237597106   -3.141592654   36.677812608   17.952349539  -15.517499137
    1.427996661   -3.141592654   42.205752761   38.388761467  -13.377626428
    1.618396215   -3.141592654   50.484554473   46.085030111  -10.517500267
    1.808795770   -3.141592654   58.804995842   38.883533636   -7.380643267
    1.999195325   -3.141592654   64.500002529   19.246933964   -4.152975254
